x;y
0.0121951;1
0.0243902;1
0.0365854;1
0.0487805;1
0.0609756;1
0.0731707;1
0.0853659;1
0.097561;1
0.109756;1
0.121951;1
0.134146;1
0.146341;1
0.158537;1
0.158537;0.928571
0.158537;0.866667
0.170732;0.875
0.170732;0.823529
0.182927;0.833333
0.182927;0.789474
0.195122;0.8
0.195122;0.761905
0.207317;0.772727
0.207317;0.73913
0.207317;0.708333
0.207317;0.68
0.207317;0.653846
0.219512;0.666667
0.231707;0.678571
0.243902;0.689655
0.243902;0.666667
0.256098;0.677419
0.256098;0.65625
0.256098;0.636364
0.268293;0.647059
0.268293;0.628571
0.280488;0.638889
0.292683;0.648649
0.292683;0.631579
0.304878;0.641026
0.304878;0.625
0.304878;0.609756
0.304878;0.595238
0.304878;0.581395
0.317073;0.590909
0.317073;0.577778
0.329268;0.586957
0.329268;0.574468
0.329268;0.5625
0.341463;0.571429
0.341463;0.56
0.353659;0.568627
0.353659;0.557692
0.353659;0.54717
0.353659;0.537037
0.353659;0.527273
0.353659;0.517857
0.353659;0.508772
0.353659;0.5
0.365854;0.508475
0.365854;0.5
0.378049;0.508197
0.390244;0.516129
0.390244;0.507937
0.402439;0.515625
0.402439;0.507692
0.414634;0.515152
0.414634;0.507463
0.426829;0.514706
0.426829;0.507246
0.426829;0.5
0.426829;0.492958
0.439024;0.5
0.439024;0.493151
0.439024;0.486486
0.439024;0.48
0.439024;0.473684
0.439024;0.467532
0.45122;0.474359
0.45122;0.468354
0.463415;0.475
0.47561;0.481481
0.47561;0.47561
0.47561;0.46988
0.47561;0.464286
0.47561;0.458824
0.47561;0.453488
0.47561;0.448276
0.487805;0.454545
0.487805;0.449438
0.487805;0.444444
0.487805;0.43956
0.487805;0.434783
0.487805;0.430108
0.487805;0.425532
0.5;0.431579
0.512195;0.4375
0.52439;0.443299
0.536585;0.44898
0.54878;0.454545
0.560976;0.46
0.560976;0.455446
0.560976;0.45098
0.573171;0.456311
0.573171;0.451923
0.573171;0.447619
0.573171;0.443396
0.573171;0.439252
0.573171;0.435185
0.573171;0.431193
0.573171;0.427273
0.585366;0.432432
0.585366;0.428571
0.585366;0.424779
0.585366;0.421053
0.597561;0.426087
0.597561;0.422414
0.597561;0.418803
0.597561;0.415254
0.597561;0.411765
0.609756;0.416667
0.609756;0.413223
0.621951;0.418033
0.621951;0.414634
0.621951;0.41129
0.621951;0.408
0.621951;0.404762
0.634146;0.409449
0.634146;0.40625
0.634146;0.403101
0.634146;0.4
0.634146;0.396947
0.634146;0.393939
0.634146;0.390977
0.634146;0.38806
0.634146;0.385185
0.634146;0.382353
0.634146;0.379562
0.634146;0.376812
0.634146;0.374101
0.634146;0.371429
0.634146;0.368794
0.646341;0.373239
0.646341;0.370629
0.646341;0.368056
0.646341;0.365517
0.646341;0.363014
0.646341;0.360544
0.658537;0.364865
0.658537;0.362416
0.658537;0.36
0.658537;0.357616
0.658537;0.355263
0.658537;0.352941
0.658537;0.350649
0.658537;0.348387
0.658537;0.346154
0.658537;0.343949
0.658537;0.341772
0.658537;0.339623
0.658537;0.3375
0.658537;0.335404
0.658537;0.333333
0.658537;0.331288
0.658537;0.329268
0.670732;0.333333
0.670732;0.331325
0.670732;0.329341
0.670732;0.327381
0.670732;0.325444
0.670732;0.323529
0.670732;0.321637
0.682927;0.325581
0.682927;0.323699
0.682927;0.321839
0.682927;0.32
0.682927;0.318182
0.682927;0.316384
0.682927;0.314607
0.682927;0.312849
0.682927;0.311111
0.682927;0.309392
0.682927;0.307692
0.682927;0.306011
0.695122;0.309783
0.695122;0.308108
0.695122;0.306452
0.695122;0.304813
0.695122;0.303191
0.695122;0.301587
0.695122;0.3
0.695122;0.298429
0.695122;0.296875
0.695122;0.295337
0.695122;0.293814
0.695122;0.292308
0.695122;0.290816
0.695122;0.28934
0.695122;0.287879
0.695122;0.286432
0.695122;0.285
0.695122;0.283582
0.695122;0.282178
0.695122;0.280788
0.695122;0.279412
0.695122;0.278049
0.695122;0.276699
0.695122;0.275362
0.695122;0.274038
0.695122;0.272727
0.695122;0.271429
0.695122;0.270142
0.695122;0.268868
0.695122;0.267606
0.695122;0.266355
0.695122;0.265116
0.695122;0.263889
0.695122;0.262673
0.695122;0.261468
0.695122;0.260274
0.695122;0.259091
0.707317;0.262443
0.707317;0.261261
0.707317;0.26009
0.707317;0.258929
0.707317;0.257778
0.707317;0.256637
0.719512;0.259912
0.719512;0.258772
0.719512;0.257642
0.719512;0.256522
0.719512;0.255411
0.719512;0.25431
0.719512;0.253219
0.719512;0.252137
0.719512;0.251064
0.719512;0.25
0.719512;0.248945
0.719512;0.247899
0.719512;0.246862
0.731707;0.25
0.731707;0.248963
0.731707;0.247934
0.731707;0.246914
0.731707;0.245902
0.731707;0.244898
0.731707;0.243902
0.731707;0.242915
0.731707;0.241935
0.731707;0.240964
0.731707;0.24
0.731707;0.239044
0.731707;0.238095
0.731707;0.237154
0.731707;0.23622
0.731707;0.235294
0.731707;0.234375
0.743902;0.237354
0.743902;0.236434
0.743902;0.235521
0.743902;0.234615
0.743902;0.233716
0.743902;0.232824
0.743902;0.231939
0.743902;0.231061
0.743902;0.230189
0.743902;0.229323
0.743902;0.228464
0.743902;0.227612
0.743902;0.226766
0.743902;0.225926
0.743902;0.225092
0.743902;0.224265
0.743902;0.223443
0.743902;0.222628
0.743902;0.221818
0.743902;0.221014
0.743902;0.220217
0.743902;0.219424
0.743902;0.218638
0.756098;0.221429
0.756098;0.220641
0.756098;0.219858
0.756098;0.219081
0.756098;0.21831
0.756098;0.217544
0.756098;0.216783
0.756098;0.216028
0.756098;0.215278
0.756098;0.214533
0.756098;0.213793
0.756098;0.213058
0.756098;0.212329
0.756098;0.211604
0.756098;0.210884
0.756098;0.210169
0.756098;0.209459
0.756098;0.208754
0.756098;0.208054
0.756098;0.207358
0.756098;0.206667
0.756098;0.20598
0.756098;0.205298
0.756098;0.20462
0.756098;0.203947
0.756098;0.203279
0.756098;0.202614
0.756098;0.201954
0.756098;0.201299
0.756098;0.200647
0.756098;0.2
0.756098;0.199357
0.756098;0.198718
0.756098;0.198083
0.756098;0.197452
0.756098;0.196825
0.756098;0.196203
0.756098;0.195584
0.756098;0.194969
0.756098;0.194357
0.756098;0.19375
0.756098;0.193146
0.756098;0.192547
0.756098;0.19195
0.756098;0.191358
0.756098;0.190769
0.756098;0.190184
0.756098;0.189602
0.756098;0.189024
0.756098;0.18845
0.756098;0.187879
0.756098;0.187311
0.756098;0.186747
0.756098;0.186186
0.756098;0.185629
0.768293;0.18806
0.768293;0.1875
0.768293;0.186944
0.768293;0.186391
0.768293;0.185841
0.768293;0.185294
0.768293;0.184751
0.768293;0.184211
0.780488;0.186589
0.780488;0.186047
0.780488;0.185507
0.780488;0.184971
0.780488;0.184438
0.780488;0.183908
0.780488;0.183381
0.780488;0.182857
0.780488;0.182336
0.780488;0.181818
0.780488;0.181303
0.780488;0.180791
0.780488;0.180282
0.780488;0.179775
0.780488;0.179272
0.780488;0.178771
0.780488;0.178273
0.780488;0.177778
0.780488;0.177285
0.780488;0.176796
0.780488;0.176309
0.780488;0.175824
0.780488;0.175342
0.780488;0.174863
0.780488;0.174387
0.780488;0.173913
0.780488;0.173442
0.780488;0.172973
0.780488;0.172507
0.780488;0.172043
0.780488;0.171582
0.780488;0.171123
0.780488;0.170667
0.780488;0.170213
0.780488;0.169761
0.780488;0.169312
0.780488;0.168865
0.780488;0.168421
0.780488;0.167979
0.780488;0.167539
0.780488;0.167102
0.780488;0.166667
0.780488;0.166234
0.780488;0.165803
0.780488;0.165375
0.780488;0.164948
0.780488;0.164524
0.780488;0.164103
0.780488;0.163683
0.780488;0.163265
0.780488;0.16285
0.780488;0.162437
0.780488;0.162025
0.780488;0.161616
0.780488;0.161209
0.780488;0.160804
0.780488;0.160401
0.780488;0.16
0.780488;0.159601
0.780488;0.159204
0.780488;0.158809
0.780488;0.158416
0.780488;0.158025
0.780488;0.157635
0.792683;0.159705
0.792683;0.159314
0.792683;0.158924
0.792683;0.158537
0.792683;0.158151
0.792683;0.157767
0.792683;0.157385
0.792683;0.157005
0.792683;0.156627
0.792683;0.15625
0.792683;0.155875
0.792683;0.155502
0.792683;0.155131
0.792683;0.154762
0.792683;0.154394
0.792683;0.154028
0.792683;0.153664
0.792683;0.153302
0.792683;0.152941
0.792683;0.152582
0.792683;0.152225
0.792683;0.151869
0.792683;0.151515
0.792683;0.151163
0.792683;0.150812
0.792683;0.150463
0.792683;0.150115
0.792683;0.14977
0.792683;0.149425
0.792683;0.149083
0.792683;0.148741
0.792683;0.148402
0.792683;0.148064
0.792683;0.147727
0.792683;0.147392
0.792683;0.147059
0.792683;0.146727
0.792683;0.146396
0.792683;0.146067
0.792683;0.14574
0.792683;0.145414
0.792683;0.145089
0.792683;0.144766
0.792683;0.144444
0.792683;0.144124
0.792683;0.143805
0.792683;0.143488
0.792683;0.143172
0.792683;0.142857
0.792683;0.142544
0.792683;0.142232
0.792683;0.141921
0.792683;0.141612
0.792683;0.141304
0.792683;0.140998
0.792683;0.140693
0.792683;0.140389
0.792683;0.140086
0.792683;0.139785
0.792683;0.139485
0.792683;0.139186
0.792683;0.138889
0.792683;0.138593
0.792683;0.138298
0.792683;0.138004
0.792683;0.137712
0.792683;0.137421
0.792683;0.137131
0.792683;0.136842
0.792683;0.136555
0.792683;0.136268
0.792683;0.135983
0.792683;0.135699
0.792683;0.135417
0.792683;0.135135
0.792683;0.134855
0.792683;0.134576
0.792683;0.134298
0.792683;0.134021
0.792683;0.133745
0.792683;0.13347
0.792683;0.133197
0.792683;0.132924
0.792683;0.132653
0.792683;0.132383
0.792683;0.132114
0.792683;0.131846
0.792683;0.131579
0.792683;0.131313
0.792683;0.131048
0.792683;0.130785
0.792683;0.130522
0.792683;0.130261
0.792683;0.13
0.792683;0.129741
0.792683;0.129482
0.792683;0.129225
0.792683;0.128968
0.792683;0.128713
0.792683;0.128458
0.792683;0.128205
0.792683;0.127953
0.792683;0.127701
0.792683;0.127451
0.792683;0.127202
0.792683;0.126953
0.792683;0.126706
0.792683;0.126459
0.792683;0.126214
0.792683;0.125969
0.792683;0.125725
0.792683;0.125483
0.792683;0.125241
0.792683;0.125
0.792683;0.12476
0.792683;0.124521
0.792683;0.124283
0.792683;0.124046
0.792683;0.12381
0.792683;0.123574
0.792683;0.12334
0.792683;0.123106
0.792683;0.122873
0.792683;0.122642
0.792683;0.122411
0.792683;0.12218
0.792683;0.121951
0.792683;0.121723
0.792683;0.121495
0.792683;0.121269
0.792683;0.121043
0.792683;0.120818
0.792683;0.120594
0.792683;0.12037
0.792683;0.120148
0.792683;0.119926
0.792683;0.119705
0.792683;0.119485
0.792683;0.119266
0.792683;0.119048
0.792683;0.11883
0.792683;0.118613
0.792683;0.118397
0.792683;0.118182
0.792683;0.117967
0.792683;0.117754
0.792683;0.117541
0.792683;0.117329
0.792683;0.117117
0.792683;0.116906
0.792683;0.116697
0.792683;0.116487
0.792683;0.116279
0.792683;0.116071
0.792683;0.115865
0.792683;0.115658
0.792683;0.115453
0.792683;0.115248
0.792683;0.115044
0.792683;0.114841
0.792683;0.114638
0.792683;0.114437
0.792683;0.114236
0.792683;0.114035
0.792683;0.113835
0.792683;0.113636
0.792683;0.113438
0.792683;0.11324
0.792683;0.113043
0.792683;0.112847
0.792683;0.112652
0.792683;0.112457
0.792683;0.112263
0.792683;0.112069
0.792683;0.111876
0.792683;0.111684
0.804878;0.113208
0.804878;0.113014
0.804878;0.112821
0.804878;0.112628
0.804878;0.112436
0.804878;0.112245
0.804878;0.112054
0.804878;0.111864
0.817073;0.113367
0.817073;0.113176
0.817073;0.112985
