x;y
0.0105263;1
0.0210526;1
0.0315789;1
0.0421053;1
0.0526316;1
0.0631579;1
0.0736842;1
0.0842105;1
0.0947368;1
0.105263;1
0.115789;1
0.126316;1
0.136842;1
0.147368;1
0.157895;1
0.168421;1
0.178947;1
0.189474;1
0.2;1
0.210526;1
0.221053;1
0.231579;1
0.242105;1
0.252632;1
0.263158;1
0.273684;1
0.284211;1
0.294737;1
0.305263;1
0.315789;1
0.326316;1
0.336842;1
0.347368;1
0.357895;1
0.368421;1
0.378947;1
0.389474;1
0.4;1
0.410526;1
0.421053;1
0.431579;1
0.442105;1
0.442105;0.976744
0.442105;0.954545
0.442105;0.933333
0.442105;0.913043
0.442105;0.893617
0.452632;0.895833
0.463158;0.897959
0.463158;0.88
0.473684;0.882353
0.473684;0.865385
0.484211;0.867925
0.484211;0.851852
0.494737;0.854545
0.494737;0.839286
0.494737;0.824561
0.494737;0.810345
0.494737;0.79661
0.494737;0.783333
0.494737;0.770492
0.494737;0.758065
0.494737;0.746032
0.494737;0.734375
0.494737;0.723077
0.494737;0.712121
0.505263;0.716418
0.505263;0.705882
0.505263;0.695652
0.505263;0.685714
0.515789;0.690141
0.515789;0.680556
0.515789;0.671233
0.515789;0.662162
0.515789;0.653333
0.515789;0.644737
0.515789;0.636364
0.515789;0.628205
0.515789;0.620253
0.515789;0.6125
0.515789;0.604938
0.515789;0.597561
0.515789;0.590361
0.515789;0.583333
0.515789;0.576471
0.515789;0.569767
0.515789;0.563218
0.515789;0.556818
0.526316;0.561798
0.526316;0.555556
0.526316;0.549451
0.526316;0.543478
0.526316;0.537634
0.526316;0.531915
0.526316;0.526316
0.526316;0.520833
0.526316;0.515464
0.526316;0.510204
0.526316;0.505051
0.526316;0.5
0.536842;0.50495
0.536842;0.5
0.536842;0.495146
0.536842;0.490385
0.536842;0.485714
0.536842;0.481132
0.536842;0.476636
0.536842;0.472222
0.536842;0.46789
0.536842;0.463636
0.536842;0.459459
0.536842;0.455357
0.536842;0.451327
0.536842;0.447368
0.536842;0.443478
0.536842;0.439655
0.536842;0.435897
0.536842;0.432203
0.536842;0.428571
0.536842;0.425
0.536842;0.421488
0.536842;0.418033
0.536842;0.414634
0.536842;0.41129
0.536842;0.408
0.536842;0.404762
0.536842;0.401575
0.536842;0.398438
0.536842;0.395349
0.536842;0.392308
0.536842;0.389313
0.536842;0.386364
0.536842;0.383459
0.536842;0.380597
0.536842;0.377778
0.536842;0.375
0.536842;0.372263
0.536842;0.369565
0.536842;0.366906
0.536842;0.364286
0.536842;0.361702
0.536842;0.359155
0.536842;0.356643
0.536842;0.354167
0.536842;0.351724
0.536842;0.349315
0.536842;0.346939
0.536842;0.344595
0.536842;0.342282
0.536842;0.34
0.536842;0.337748
0.536842;0.335526
0.536842;0.333333
0.536842;0.331169
0.536842;0.329032
0.536842;0.326923
0.547368;0.33121
0.547368;0.329114
0.547368;0.327044
0.547368;0.325
0.547368;0.322981
0.547368;0.320988
0.557895;0.325153
0.557895;0.323171
0.557895;0.321212
0.557895;0.319277
0.557895;0.317365
0.557895;0.315476
0.557895;0.313609
0.557895;0.311765
0.557895;0.309942
0.557895;0.30814
0.557895;0.306358
0.557895;0.304598
0.557895;0.302857
0.557895;0.301136
0.557895;0.299435
0.557895;0.297753
0.557895;0.296089
0.557895;0.294444
0.557895;0.292818
0.557895;0.291209
0.557895;0.289617
0.557895;0.288043
0.557895;0.286486
0.557895;0.284946
0.557895;0.283422
0.557895;0.281915
0.557895;0.280423
0.557895;0.278947
0.557895;0.277487
0.557895;0.276042
0.557895;0.274611
0.568421;0.278351
0.568421;0.276923
0.568421;0.27551
0.568421;0.274112
0.568421;0.272727
0.568421;0.271357
0.568421;0.27
0.568421;0.268657
0.568421;0.267327
0.568421;0.26601
0.568421;0.264706
0.568421;0.263415
0.568421;0.262136
0.568421;0.26087
0.568421;0.259615
0.568421;0.258373
0.568421;0.257143
0.568421;0.255924
0.568421;0.254717
0.568421;0.253521
0.568421;0.252336
0.578947;0.255814
0.578947;0.25463
0.578947;0.253456
0.578947;0.252294
0.578947;0.251142
0.578947;0.25
0.578947;0.248869
0.578947;0.247748
0.578947;0.246637
0.578947;0.245536
0.578947;0.244444
0.578947;0.243363
0.578947;0.242291
0.578947;0.241228
0.578947;0.240175
0.578947;0.23913
0.578947;0.238095
0.578947;0.237069
0.578947;0.236052
0.578947;0.235043
0.578947;0.234043
0.578947;0.233051
0.578947;0.232068
0.578947;0.231092
0.578947;0.230126
0.578947;0.229167
0.578947;0.228216
0.578947;0.227273
0.578947;0.226337
0.578947;0.22541
0.578947;0.22449
0.578947;0.223577
0.578947;0.222672
0.578947;0.221774
0.578947;0.220884
0.578947;0.22
0.578947;0.219124
0.578947;0.218254
0.578947;0.217391
0.578947;0.216535
0.589474;0.219608
0.589474;0.21875
0.589474;0.217899
0.589474;0.217054
0.589474;0.216216
0.589474;0.215385
0.589474;0.214559
0.589474;0.21374
0.589474;0.212928
0.589474;0.212121
0.589474;0.211321
0.589474;0.210526
0.589474;0.209738
0.589474;0.208955
0.589474;0.208178
0.589474;0.207407
0.589474;0.206642
0.589474;0.205882
0.589474;0.205128
0.589474;0.20438
0.589474;0.203636
0.589474;0.202899
0.589474;0.202166
0.589474;0.201439
0.589474;0.200717
0.589474;0.2
0.589474;0.199288
0.589474;0.198582
0.589474;0.19788
0.589474;0.197183
0.589474;0.196491
0.589474;0.195804
0.589474;0.195122
0.589474;0.194444
0.589474;0.193772
0.589474;0.193103
0.589474;0.19244
0.589474;0.191781
0.589474;0.191126
0.589474;0.190476
0.589474;0.189831
0.589474;0.189189
0.589474;0.188552
0.589474;0.187919
0.589474;0.187291
0.589474;0.186667
0.589474;0.186047
0.589474;0.18543
0.589474;0.184818
0.589474;0.184211
0.589474;0.183607
0.589474;0.183007
0.589474;0.18241
0.6;0.185065
0.6;0.184466
0.6;0.183871
0.6;0.18328
0.6;0.182692
0.6;0.182109
0.6;0.181529
0.6;0.180952
0.6;0.18038
0.6;0.179811
0.6;0.179245
0.6;0.178683
0.6;0.178125
0.6;0.17757
0.6;0.177019
0.6;0.176471
0.6;0.175926
0.6;0.175385
0.6;0.174847
0.6;0.174312
0.6;0.17378
0.6;0.173252
0.6;0.172727
0.6;0.172205
0.6;0.171687
0.6;0.171171
0.6;0.170659
0.6;0.170149
0.6;0.169643
0.610526;0.172107
0.610526;0.171598
0.610526;0.171091
0.610526;0.170588
0.610526;0.170088
0.610526;0.169591
0.610526;0.169096
0.610526;0.168605
0.610526;0.168116
0.610526;0.16763
0.610526;0.167147
0.610526;0.166667
0.610526;0.166189
0.610526;0.165714
0.610526;0.165242
0.610526;0.164773
0.621053;0.167139
0.621053;0.166667
0.621053;0.166197
0.621053;0.16573
0.621053;0.165266
0.621053;0.164804
0.621053;0.164345
0.621053;0.163889
0.621053;0.163435
0.621053;0.162983
0.621053;0.162534
0.621053;0.162088
0.621053;0.161644
0.621053;0.161202
0.621053;0.160763
0.621053;0.160326
0.621053;0.159892
0.621053;0.159459
0.621053;0.15903
0.621053;0.158602
0.621053;0.158177
0.621053;0.157754
0.621053;0.157333
0.621053;0.156915
0.621053;0.156499
0.621053;0.156085
0.621053;0.155673
0.621053;0.155263
0.621053;0.154856
0.621053;0.15445
0.621053;0.154047
0.621053;0.153646
0.621053;0.153247
0.621053;0.15285
0.621053;0.152455
0.621053;0.152062
0.631579;0.154242
0.631579;0.153846
0.631579;0.153453
0.631579;0.153061
0.631579;0.152672
0.631579;0.152284
0.631579;0.151899
0.631579;0.151515
0.631579;0.151134
0.631579;0.150754
0.631579;0.150376
0.631579;0.15
0.642105;0.15212
0.642105;0.151741
0.642105;0.151365
0.642105;0.15099
0.642105;0.150617
0.642105;0.150246
0.642105;0.149877
0.642105;0.14951
0.642105;0.149144
0.642105;0.14878
0.642105;0.148418
0.642105;0.1477
0.642105;0.147343
0.642105;0.146988
0.642105;0.146635
0.642105;0.146283
0.642105;0.145933
0.642105;0.145585
0.642105;0.145238
0.642105;0.144893
0.642105;0.14455
0.642105;0.144208
0.642105;0.143868
0.642105;0.143529
0.642105;0.143192
0.642105;0.142857
0.642105;0.142523
0.642105;0.142191
0.642105;0.14186
0.642105;0.141531
0.642105;0.141204
0.642105;0.140878
0.642105;0.140553
0.642105;0.14023
0.642105;0.139908
0.642105;0.139588
0.642105;0.139269
0.642105;0.138952
0.642105;0.138636
0.642105;0.138322
0.652632;0.140271
0.652632;0.139955
0.652632;0.13964
0.652632;0.139326
0.652632;0.139013
0.652632;0.138702
0.652632;0.138393
0.652632;0.138085
0.652632;0.137778
0.652632;0.137472
0.652632;0.137168
0.652632;0.136865
0.663158;0.138767
0.663158;0.138462
0.663158;0.138158
0.663158;0.137856
0.663158;0.137555
0.663158;0.137255
0.663158;0.136957
0.663158;0.136659
0.663158;0.136364
0.663158;0.136069
0.663158;0.135776
0.663158;0.135484
0.663158;0.135193
0.663158;0.134904
0.663158;0.134615
0.663158;0.134328
0.663158;0.134043
0.663158;0.133758
0.663158;0.133475
0.673684;0.135307
0.673684;0.135021
0.673684;0.134737
0.684211;0.136555
0.684211;0.136268
0.694737;0.138075
0.694737;0.137787
0.694737;0.1375
0.694737;0.137214
0.694737;0.136929
0.694737;0.136646
0.694737;0.136364
0.694737;0.136082
0.694737;0.135802
0.694737;0.135524
0.705263;0.137295
0.715789;0.139059
0.715789;0.138776
0.715789;0.138493
0.715789;0.138211
0.715789;0.137931
0.715789;0.137652
0.726316;0.139394
0.726316;0.139113
0.726316;0.138833
0.726316;0.138554
0.736842;0.140281
0.736842;0.14
0.736842;0.139721
0.736842;0.139442
0.736842;0.139165
0.736842;0.138889
0.736842;0.138614
0.747368;0.140316
0.747368;0.140039
0.747368;0.139764
0.747368;0.139489
0.747368;0.139216
0.747368;0.138943
0.747368;0.138672
0.747368;0.138402
0.747368;0.138132
0.747368;0.137864
0.747368;0.137597
0.747368;0.137331
