1;44;0;0.000000;
1;45;0;0.000000;
1;46;639;0.005126;
1;47;3103;0.024890;
1;48;4185;0.033569;
1;49;0;0.000000;
1;50;0;0.000000;
1;51;0;0.000000;
1;52;0;0.000000;
1;53;0;0.000000;
1;54;0;0.000000;
1;55;4194;0.033641;
1;56;4422;0.035470;
1;57;0;0.000000;
1;58;0;0.000000;
1;59;0;0.000000;
1;60;0;0.000000;
1;61;0;0.000000;
1;62;31;0.000249;
1;63;3688;0.029583;
1;64;1883;0.015104;
1;65;0;0.000000;
1;66;0;0.000000;
1;67;0;0.000000;
1;68;0;0.000000;
1;69;0;0.000000;
1;70;0;0.000000;
1;71;1507;0.012088;
1;72;2268;0.018192;
1;73;0;0.000000;
1;74;0;0.000000;
1;75;0;0.000000;
1;76;0;0.000000;
1;77;0;0.000000;
1;78;0;0.000000;
1;79;4399;0.035286;
1;80;757;0.006072;
1;81;0;0.000000;
1;82;0;0.000000;
1;83;0;0.000000;
1;84;0;0.000000;
1;85;0;0.000000;
1;86;0;0.000000;
1;87;411;0.003297;
1;88;781;0.006265;
1;89;0;0.000000;
1;90;0;0.000000;
1;91;0;0.000000;
1;92;0;0.000000;
1;93;0;0.000000;
1;94;0;0.000000;
1;95;1272;0.010203;
1;96;729;0.005848;
1;97;0;0.000000;
1;98;0;0.000000;
1;99;0;0.000000;
1;100;0;0.000000;
1;101;0;0.000000;
1;102;0;0.000000;
1;103;111;0.000890;
1;104;291;0.002334;
1;105;0;0.000000;
1;106;0;0.000000;
1;107;0;0.000000;
1;108;0;0.000000;
1;109;0;0.000000;
1;110;0;0.000000;
1;111;295;0.002366;
1;112;290;0.002326;
1;113;0;0.000000;
1;114;0;0.000000;
1;115;0;0.000000;
1;116;0;0.000000;
1;117;0;0.000000;
1;118;0;0.000000;
1;119;5;0.000040;
1;120;169;0.001356;
1;121;0;0.000000;
1;122;0;0.000000;
1;123;0;0.000000;
1;124;0;0.000000;
1;125;0;0.000000;
1;126;0;0.000000;
1;127;54;0.000433;
1;0;243;0.001949;
1;1;2;0.000016;
1;2;8;0.000064;
1;3;105;0.000842;
1;4;119;0.000955;
1;5;78;0.000626;
1;6;49;0.000393;
1;7;54;0.000433;
1;8;736;0.005904;
1;9;382;0.003064;
1;10;260;0.002086;
1;11;233;0.001869;
1;12;219;0.001757;
1;13;238;0.001909;
1;14;333;0.002671;
1;15;737;0.005912;
1;16;3911;0.031371;
1;17;4943;0.039649;
1;18;2705;0.021698;
1;19;2026;0.016251;
1;20;1625;0.013035;
1;21;2905;0.023302;
1;22;5269;0.042264;
1;23;6166;0.049459;
1;24;4575;0.036697;
1;25;1775;0.014238;
1;26;1482;0.011888;
1;27;1012;0.008118;
1;28;1230;0.009866;
1;29;1069;0.008575;
1;30;824;0.006610;
1;31;3094;0.024818;
1;32;8080;0.064812;
1;33;1441;0.011559;
1;34;64;0.000513;
1;35;0;0.000000;
1;36;0;0.000000;
1;37;0;0.000000;
1;38;11;0.000088;
1;39;20729;0.166274;
1;40;6316;0.050663;
1;41;2279;0.018281;
1;42;312;0.002503;
1;43;67;0.000537;
1;44;49;0.000393;
1;45;211;0.001692;
1;46;1241;0.009954;
1;47;3268;0.026214;
1;48;3775;0.030280;
1;49;0;0.000000;
1;50;0;0.000000;
1;51;0;0.000000;
1;52;0;0.000000;
1;53;0;0.000000;
1;54;0;0.000000;
1;55;4401;0.035302;
1;56;4330;0.034732;
1;57;17;0.000136;
1;58;0;0.000000;
1;59;0;0.000000;
1;60;0;0.000000;
1;61;0;0.000000;
1;62;471;0.003778;
1;63;3750;0.030080;
1;64;1876;0.015048;
1;65;0;0.000000;
1;66;0;0.000000;
1;67;0;0.000000;
1;68;0;0.000000;
1;69;0;0.000000;
1;70;0;0.000000;
1;71;1837;0.014735;
1;72;1950;0.015642;
1;73;0;0.000000;
1;74;0;0.000000;
1;75;0;0.000000;
1;76;0;0.000000;
1;77;0;0.000000;
1;78;101;0.000810;
1;79;4474;0.035887;
1;80;872;0.006995;
1;81;0;0.000000;
1;82;0;0.000000;
1;83;0;0.000000;
1;84;0;0.000000;
1;85;0;0.000000;
1;86;0;0.000000;
1;87;428;0.003433;
1;88;767;0.006152;
1;89;0;0.000000;
1;90;0;0.000000;
1;91;0;0.000000;
1;92;0;0.000000;
1;93;0;0.000000;
1;94;3;0.000024;
1;95;1190;0.009545;
1;96;901;0.007227;
1;97;0;0.000000;
1;98;0;0.000000;
1;99;0;0.000000;
1;100;0;0.000000;
1;101;0;0.000000;
1;102;0;0.000000;
1;103;129;0.001035;
1;104;274;0.002198;
1;105;0;0.000000;
1;106;0;0.000000;
1;107;0;0.000000;
1;108;0;0.000000;
1;109;0;0.000000;
1;110;0;0.000000;
1;111;128;0.001027;
1;112;278;0.002230;
1;113;0;0.000000;
1;114;0;0.000000;
1;115;0;0.000000;
1;116;0;0.000000;
1;117;0;0.000000;
1;118;0;0.000000;
1;119;6;0.000048;
1;120;168;0.001348;
1;121;0;0.000000;
1;122;0;0.000000;
1;123;0;0.000000;
1;124;0;0.000000;
1;125;0;0.000000;
1;126;0;0.000000;
1;127;67;0.000537;
1;0;0;0.000000;
1;1;0;0.000000;
1;2;0;0.000000;
1;3;0;0.000000;
1;4;0;0.000000;
1;5;0;0.000000;
1;6;0;0.000000;
1;7;11;0.000088;
1;8;56;0.000449;
1;9;391;0.003136;
1;10;348;0.002791;
1;11;319;0.002559;
1;12;302;0.002422;
1;13;333;0.002671;
1;14;421;0.003377;
1;15;226;0.001813;
1;16;1902;0.015257;
1;17;3448;0.027657;
1;18;2827;0.022676;
1;19;2417;0.019387;
1;20;2788;0.022363;
1;21;4407;0.035350;
1;22;5885;0.047205;
1;23;812;0.006513;
1;24;4544;0.036449;
1;25;1898;0.015224;
1;26;1562;0.012529;
1;27;1439;0.011543;
1;28;1088;0.008727;
1;29;963;0.007725;
1;30;1254;0.010059;
1;31;3210;0.025748;
1;32;5215;0.041831;
1;33;3934;0.031556;
1;34;1080;0.008663;
1;35;668;0.005358;
1;36;0;0.000000;
1;37;9;0.000072;
1;38;2101;0.016853;
1;39;18249;0.146381;
1;40;5971;0.047895;
1;41;3896;0.031251;
1;42;1221;0.009794;
1;43;347;0.002783;
1;44;860;0.006898;
1;45;944;0.007572;
1;46;1334;0.010700;
1;47;3249;0.026061;
1;48;3596;0.028845;
1;49;67;0.000537;
1;50;0;0.000000;
1;51;0;0.000000;
1;52;0;0.000000;
1;53;0;0.000000;
1;54;0;0.000000;
1;55;4232;0.033946;
1;56;4448;0.035679;
1;57;220;0.001765;
1;58;0;0.000000;
1;59;0;0.000000;
1;60;0;0.000000;
1;61;116;0.000930;
1;62;719;0.005767;
1;63;3572;0.028652;
1;64;1912;0.015337;
1;65;0;0.000000;
1;66;0;0.000000;
1;67;0;0.000000;
1;68;0;0.000000;
1;69;0;0.000000;
1;70;0;0.000000;
1;71;1905;0.015281;
1;72;1907;0.015297;
1;73;0;0.000000;
1;74;0;0.000000;
1;75;0;0.000000;
1;76;0;0.000000;
1;77;0;0.000000;
1;78;957;0.007676;
1;79;3733;0.029944;
1;80;1007;0.008077;
1;81;0;0.000000;
1;82;0;0.000000;
1;83;0;0.000000;
1;84;0;0.000000;
1;85;0;0.000000;
1;86;0;0.000000;
1;87;464;0.003722;
1;88;732;0.005872;
1;89;0;0.000000;
1;90;0;0.000000;
1;91;0;0.000000;
1;92;0;0.000000;
1;93;0;0.000000;
1;94;135;0.001083;
1;95;1062;0.008519;
1;96;897;0.007195;
1;97;0;0.000000;
1;98;0;0.000000;
1;99;0;0.000000;
1;100;0;0.000000;
1;101;0;0.000000;
1;102;0;0.000000;
1;103;152;0.001219;
1;104;253;0.002029;
1;105;0;0.000000;
1;106;0;0.000000;
1;107;0;0.000000;
1;108;0;0.000000;
1;109;0;0.000000;
1;110;0;0.000000;
1;111;131;0.001051;
1;112;278;0.002230;
1;113;0;0.000000;
1;114;0;0.000000;
1;115;0;0.000000;
1;116;0;0.000000;
1;117;0;0.000000;
1;118;0;0.000000;
1;119;12;0.000096;
1;120;162;0.001299;
1;121;0;0.000000;
1;122;0;0.000000;
1;123;0;0.000000;
1;124;0;0.000000;
1;125;0;0.000000;
1;126;0;0.000000;
1;127;70;0.000561;
1;0;0;0.000000;
1;1;0;0.000000;
1;2;0;0.000000;
1;3;0;0.000000;
1;4;0;0.000000;
1;5;0;0.000000;
1;6;7;0.000056;
1;7;4;0.000032;
1;8;0;0.000000;
1;9;61;0.000489;
1;10;250;0.002005;
1;11;285;0.002286;
1;12;278;0.002230;
1;13;279;0.002238;
1;14;219;0.001757;
1;15;6;0.000048;
1;16;1147;0.009200;
1;17;2111;0.016933;
1;18;3092;0.024802;
1;19;2818;0.022604;
1;20;3865;0.031002;
1;21;5088;0.040812;
1;22;3121;0.025034;
1;23;39;0.000313;
1;24;3344;0.026823;
1;25;2376;0.019059;
1;26;1616;0.012962;
1;27;1329;0.010660;
1;28;1183;0.009489;
1;29;1032;0.008278;
1;30;1703;0.013660;
1;31;2771;0.022227;
1;32;3799;0.030473;
1;33;4646;0.037267;
1;34;1844;0.014791;
1;35;1179;0.009457;
1;36;0;0.000000;
1;37;209;0.001676;
1;38;7022;0.056326;
1;39;13702;0.109908;
1;40;5820;0.046684;
1;41;4282;0.034347;
1;42;2246;0.018016;
1;43;1264;0.010139;
1;44;1491;0.011960;
1;45;1439;0.011543;
1;46;1205;0.009666;
1;47;2915;0.023382;
1;48;2918;0.023406;
1;49;673;0.005398;
1;50;0;0.000000;
1;51;0;0.000000;
1;52;0;0.000000;
1;53;0;0.000000;
1;54;0;0.000000;
1;55;4330;0.034732;
1;56;3942;0.031620;
1;57;871;0.006987;
1;58;0;0.000000;
1;59;0;0.000000;
1;60;0;0.000000;
1;61;464;0.003722;
1;62;1047;0.008398;
1;63;3340;0.026791;
1;64;1753;0.014061;
1;65;183;0.001468;
1;66;0;0.000000;
1;67;0;0.000000;
1;68;0;0.000000;
1;69;0;0.000000;
1;70;0;0.000000;
1;71;1890;0.015160;
1;72;1990;0.015962;
1;73;0;0.000000;
1;74;0;0.000000;
1;75;0;0.000000;
1;76;0;0.000000;
1;77;1;0.000008;
1;78;1750;0.014037;
1;79;2937;0.023559;
1;80;1090;0.008743;
1;81;30;0.000241;
1;82;0;0.000000;
1;83;0;0.000000;
1;84;0;0.000000;
1;85;0;0.000000;
1;86;0;0.000000;
1;87;504;0.004043;
1;88;703;0.005639;
1;89;0;0.000000;
1;90;0;0.000000;
1;91;0;0.000000;
1;92;0;0.000000;
1;93;0;0.000000;
1;94;238;0.001909;
1;95;967;0.007757;
1;96;898;0.007203;
1;97;0;0.000000;
1;98;0;0.000000;
1;99;0;0.000000;
1;100;0;0.000000;
1;101;0;0.000000;
1;102;0;0.000000;
1;103;185;0.001484;
1;104;222;0.001781;
1;105;0;0.000000;
1;106;0;0.000000;
1;107;0;0.000000;
1;108;0;0.000000;
1;109;0;0.000000;
1;110;0;0.000000;
1;111;131;0.001051;
1;112;280;0.002246;
1;113;0;0.000000;
1;114;0;0.000000;
1;115;0;0.000000;
1;116;0;0.000000;
1;117;0;0.000000;
1;118;0;0.000000;
1;119;19;0.000152;
1;120;155;0.001243;
1;121;0;0.000000;
1;122;0;0.000000;
1;123;0;0.000000;
1;124;0;0.000000;
1;125;0;0.000000;
1;126;0;0.000000;
1;127;70;0.000561;
1;0;0;0.000000;
1;1;0;0.000000;
1;2;0;0.000000;
1;3;0;0.000000;
1;4;0;0.000000;
1;5;2;0.000016;
1;6;9;0.000072;
1;7;0;0.000000;
1;8;0;0.000000;
1;9;0;0.000000;
1;10;41;0.000329;
1;11;159;0.001275;
1;12;169;0.001356;
1;13;142;0.001139;
1;14;23;0.000184;
1;15;0;0.000000;
1;16;828;0.006642;
1;17;1475;0.011831;
1;18;2690;0.021577;
1;19;3281;0.026318;
1;20;4487;0.035992;
1;21;3871;0.031050;
1;22;1190;0.009545;
1;23;14;0.000112;
1;24;2348;0.018834;
1;25;2470;0.019813;
1;26;1669;0.013388;
1;27;1385;0.011110;
1;28;1170;0.009385;
1;29;1292;0.010364;
1;30;1738;0.013941;
1;31;2340;0.018770;
1;32;3248;0.026053;
1;33;3952;0.031700;
1;34;3156;0.025315;
1;35;1482;0.011888;
1;36;338;0.002711;
1;37;2213;0.017751;
1;38;10075;0.080815;
1;39;9779;0.078440;
1;40;5667;0.045457;
1;41;4052;0.032502;
1;42;3270;0.026230;
1;43;2071;0.016612;
1;44;2218;0.017791;
1;45;1477;0.011847;
1;46;1294;0.010380;
1;47;2637;0.021152;
1;48;2487;0.019949;
1;49;1107;0.008880;
1;50;0;0.000000;
1;51;8;0.000064;
1;52;0;0.000000;
1;53;0;0.000000;
1;54;265;0.002126;
1;55;4533;0.036361;
1;56;3453;0.027698;
1;57;1610;0.012914;
1;58;8;0.000064;
1;59;0;0.000000;
1;60;0;0.000000;
1;61;1056;0.008470;
1;62;1039;0.008334;
1;63;3027;0.024280;
1;64;1489;0.011944;
1;65;468;0.003754;
1;66;0;0.000000;
1;67;0;0.000000;
1;68;0;0.000000;
1;69;0;0.000000;
1;70;0;0.000000;
1;71;1875;0.015040;
1;72;2075;0.016644;
1;73;13;0.000104;
1;74;0;0.000000;
1;75;0;0.000000;
1;76;0;0.000000;
1;77;45;0.000361;
1;78;2311;0.018537;
1;79;2411;0.019339;
1;80;1059;0.008495;
1;81;145;0.001163;
1;82;0;0.000000;
1;83;0;0.000000;
1;84;0;0.000000;
1;85;0;0.000000;
1;86;0;0.000000;
1;87;517;0.004147;
1;88;701;0.005623;
1;89;0;0.000000;
1;90;0;0.000000;
1;91;0;0.000000;
1;92;0;0.000000;
1;93;0;0.000000;
1;94;371;0.002976;
1;95;894;0.007171;
1;96;838;0.006722;
1;97;67;0.000537;
1;98;0;0.000000;
1;99;0;0.000000;
1;100;0;0.000000;
1;101;0;0.000000;
1;102;0;0.000000;
1;103;201;0.001612;
1;104;206;0.001652;
1;105;0;0.000000;
1;106;0;0.000000;
1;107;0;0.000000;
1;108;0;0.000000;
1;109;0;0.000000;
1;110;7;0.000056;
1;111;123;0.000987;
1;112;288;0.002310;
1;113;3;0.000024;
1;114;0;0.000000;
1;115;0;0.000000;
1;116;0;0.000000;
1;117;0;0.000000;
1;118;0;0.000000;
1;119;27;0.000217;
1;120;147;0.001179;
1;121;0;0.000000;
1;122;0;0.000000;
1;123;0;0.000000;
1;124;0;0.000000;
1;125;0;0.000000;
1;126;0;0.000000;
1;127;72;0.000578;
1;0;0;0.000000;
1;1;0;0.000000;
1;2;0;0.000000;
1;3;0;0.000000;
1;4;0;0.000000;
1;5;7;0.000056;
1;6;4;0.000032;
1;7;0;0.000000;
1;8;0;0.000000;
1;9;0;0.000000;
1;10;4;0.000032;
1;11;12;0.000096;
1;12;3;0.000024;
1;13;0;0.000000;
1;14;0;0.000000;
1;15;0;0.000000;
1;16;720;0.005775;
1;17;1082;0.008679;
1;18;2253;0.018072;
1;19;3160;0.025347;
1;20;4130;0.033128;
1;21;2037;0.016339;
1;22;648;0.005198;
1;23;5;0.000040;
1;24;1641;0.013163;
1;25;2336;0.018738;
1;26;1790;0.014358;
1;27;1485;0.011912;
1;28;1384;0.011101;
1;29;1507;0.012088;
1;30;1531;0.012281;
1;31;1939;0.015553;
1;32;2826;0.022668;
1;33;3107;0.024922;
1;34;3960;0.031764;
1;35;1422;0.011406;
1;36;1652;0.013251;
1;37;4611;0.036986;
1;38;10148;0.081400;
1;39;7840;0.062887;
1;40;5373;0.043098;
1;41;3811;0.030569;
1;42;3805;0.030521;
1;43;2803;0.022484;
1;44;2631;0.021104;
1;45;1167;0.009361;
1;46;1378;0.011053;
1;47;2407;0.019307;
1;48;2198;0.017631;
1;49;1390;0.011150;
1;50;451;0.003618;
1;51;876;0.007027;
1;52;0;0.000000;
1;53;0;0.000000;
1;54;1271;0.010195;
1;55;4023;0.032270;
1;56;2986;0.023952;
1;57;2230;0.017888;
1;58;166;0.001332;
1;59;0;0.000000;
1;60;78;0.000626;
1;61;1680;0.013476;
1;62;1232;0.009882;
1;63;2700;0.021658;
1;64;1371;0.010997;
1;65;637;0.005110;
1;66;0;0.000000;
1;67;0;0.000000;
1;68;0;0.000000;
1;69;0;0.000000;
1;70;0;0.000000;
1;71;1858;0.014904;
1;72;2177;0.017462;
1;73;72;0.000578;
1;74;0;0.000000;
1;75;0;0.000000;
1;76;0;0.000000;
1;77;355;0.002848;
1;78;2053;0.016468;
1;79;2132;0.017101;
1;80;1041;0.008350;
1;81;189;0.001516;
1;82;0;0.000000;
1;83;0;0.000000;
1;84;0;0.000000;
1;85;0;0.000000;
1;86;0;0.000000;
1;87;530;0.004251;
1;88;700;0.005615;
1;89;0;0.000000;
1;90;0;0.000000;
1;91;0;0.000000;
1;92;0;0.000000;
1;93;10;0.000080;
1;94;819;0.006569;
1;95;789;0.006329;
1;96;836;0.006706;
1;97;79;0.000634;
1;98;0;0.000000;
1;99;0;0.000000;
1;100;0;0.000000;
1;101;0;0.000000;
1;102;0;0.000000;
1;103;208;0.001668;
1;104;203;0.001628;
1;105;0;0.000000;
1;106;0;0.000000;
1;107;0;0.000000;
1;108;0;0.000000;
1;109;0;0.000000;
1;110;41;0.000329;
1;111;124;0.000995;
1;112;291;0.002334;
1;113;6;0.000048;
1;114;0;0.000000;
1;115;0;0.000000;
1;116;0;0.000000;
1;117;0;0.000000;
1;118;0;0.000000;
1;119;32;0.000257;
1;120;143;0.001147;
1;121;0;0.000000;
1;122;0;0.000000;
1;123;0;0.000000;
1;124;0;0.000000;
1;125;0;0.000000;
1;126;0;0.000000;
1;127;72;0.000578;
1;0;0;0.000000;
1;1;0;0.000000;
1;2;0;0.000000;
1;3;0;0.000000;
1;4;0;0.000000;
1;5;0;0.000000;
1;6;0;0.000000;
1;7;0;0.000000;
1;8;0;0.000000;
1;9;0;0.000000;
1;10;5;0.000040;
1;11;11;0.000088;
1;12;3;0.000024;
1;13;0;0.000000;
1;14;0;0.000000;
1;15;0;0.000000;
1;16;638;0.005118;
1;17;825;0.006618;
1;18;2022;0.016219;
1;19;2293;0.018393;
1;20;2980;0.023903;
1;21;910;0.007299;
1;22;230;0.001845;
1;23;3;0.000024;
1;24;1135;0.009104;
1;25;2138;0.017150;
1;26;1800;0.014438;
1;27;1545;0.012393;
1;28;1448;0.011615;
1;29;1515;0.012152;
1;30;1389;0.011142;
1;31;1590;0.012754;
1;32;2488;0.019957;
1;33;2430;0.019492;
1;34;4588;0.036802;
1;35;2301;0.018457;
1;36;3681;0.029526;
1;37;6386;0.051224;
1;38;9554;0.076636;
1;39;6808;0.054609;
1;40;5139;0.041221;
1;41;3591;0.028805;
1;42;4027;0.032302;
1;43;3278;0.026294;
1;44;2808;0.022524;
1;45;1181;0.009473;
1;46;1463;0.011735;
1;47;2187;0.017543;
1;48;1993;0.015986;
1;49;1659;0.013307;
1;50;497;0.003987;
1;51;1496;0.012000;
1;52;0;0.000000;
1;53;0;0.000000;
1;54;2390;0.019171;
1;55;3146;0.025235;
1;56;2663;0.021361;
1;57;2740;0.021978;
1;58;464;0.003722;
1;59;87;0.000698;
1;60;391;0.003136;
1;61;1709;0.013708;
1;62;1411;0.011318;
1;63;2406;0.019299;
1;64;1260;0.010107;
1;65;769;0.006168;
1;66;0;0.000000;
1;67;0;0.000000;
1;68;0;0.000000;
1;69;0;0.000000;
1;70;0;0.000000;
1;71;1844;0.014791;
1;72;2154;0.017278;
1;73;200;0.001604;
1;74;0;0.000000;
1;75;0;0.000000;
1;76;0;0.000000;
1;77;689;0.005527;
1;78;1460;0.011711;
1;79;2067;0.016580;
1;80;1038;0.008326;
1;81;230;0.001845;
1;82;0;0.000000;
1;83;0;0.000000;
1;84;0;0.000000;
1;85;0;0.000000;
1;86;0;0.000000;
1;87;536;0.004299;
1;88;704;0.005647;
1;89;0;0.000000;
1;90;0;0.000000;
1;91;0;0.000000;
1;92;0;0.000000;
1;93;243;0.001949;
1;94;1297;0.010404;
1;95;654;0.005246;
1;96;777;0.006233;
1;97;145;0.001163;
1;98;0;0.000000;
1;99;0;0.000000;
1;100;0;0.000000;
1;101;0;0.000000;
1;102;0;0.000000;
1;103;216;0.001733;
1;104;200;0.001604;
1;105;0;0.000000;
1;106;0;0.000000;
1;107;0;0.000000;
1;108;0;0.000000;
1;109;0;0.000000;
1;110;62;0.000497;
1;111;119;0.000955;
1;112;297;0.002382;
1;113;16;0.000128;
1;114;0;0.000000;
1;115;0;0.000000;
1;116;0;0.000000;
1;117;0;0.000000;
1;118;0;0.000000;
1;119;35;0.000281;
1;120;141;0.001131;
1;121;0;0.000000;
1;122;0;0.000000;
1;123;0;0.000000;
1;124;0;0.000000;
1;125;0;0.000000;
1;126;0;0.000000;
1;127;73;0.000586;
1;0;0;0.000000;
1;1;0;0.000000;
1;2;0;0.000000;
1;3;0;0.000000;
1;4;0;0.000000;
1;5;0;0.000000;
1;6;0;0.000000;
1;7;0;0.000000;
1;8;0;0.000000;
1;9;0;0.000000;
1;10;5;0.000040;
1;11;11;0.000088;
1;12;3;0.000024;
1;13;0;0.000000;
1;14;0;0.000000;
1;15;0;0.000000;
1;16;566;0.004540;
1;17;683;0.005479;
1;18;1779;0.014270;
1;19;1831;0.014687;
1;20;2077;0.016660;
1;21;641;0.005142;
1;22;6;0.000048;
1;23;2;0.000016;
1;24;805;0.006457;
1;25;1892;0.015176;
1;26;1774;0.014230;
1;27;1577;0.012650;
1;28;1475;0.011831;
1;29;1452;0.011647;
1;30;1342;0.010765;
1;31;1311;0.010516;
1;32;2238;0.017952;
1;33;2083;0.016708;
1;34;4243;0.034034;
1;35;2753;0.022083;
1;36;5318;0.042657;
1;37;7295;0.058515;
1;38;8717;0.069922;
1;39;6066;0.048657;
1;40;4839;0.038815;
1;41;3592;0.028813;
1;42;4075;0.032687;
1;43;3755;0.030120;
1;44;2848;0.022845;
1;45;1179;0.009457;
1;46;1534;0.012305;
1;47;1976;0.015850;
1;48;1845;0.014799;
1;49;1683;0.013500;
1;50;1219;0.009778;
1;51;2072;0.016620;
1;52;17;0.000136;
1;53;0;0.000000;
1;54;3181;0.025516;
1;55;2533;0.020318;
1;56;2516;0.020182;
1;57;2901;0.023270;
1;58;898;0.007203;
1;59;142;0.001139;
1;60;799;0.006409;
1;61;1680;0.013476;
1;62;1454;0.011663;
1;63;2218;0.017791;
1;64;1175;0.009425;
1;65;890;0.007139;
1;66;1;0.000008;
1;67;0;0.000000;
1;68;0;0.000000;
1;69;0;0.000000;
1;70;0;0.000000;
1;71;1818;0.014583;
1;72;1948;0.015626;
1;73;470;0.003770;
1;74;0;0.000000;
1;75;0;0.000000;
1;76;27;0.000217;
1;77;748;0.006000;
1;78;1394;0.011182;
1;79;2015;0.016163;
1;80;1028;0.008246;
1;81;270;0.002166;
1;82;0;0.000000;
1;83;0;0.000000;
1;84;0;0.000000;
1;85;0;0.000000;
1;86;0;0.000000;
1;87;553;0.004436;
1;88;721;0.005783;
1;89;0;0.000000;
1;90;0;0.000000;
1;91;0;0.000000;
1;92;0;0.000000;
1;93;739;0.005928;
1;94;1230;0.009866;
1;95;597;0.004789;
1;96;693;0.005559;
1;97;208;0.001668;
1;98;0;0.000000;
1;99;0;0.000000;
1;100;0;0.000000;
1;101;0;0.000000;
1;102;0;0.000000;
1;103;219;0.001757;
1;104;201;0.001612;
1;105;0;0.000000;
1;106;0;0.000000;
1;107;0;0.000000;
1;108;0;0.000000;
1;109;11;0.000088;
1;110;64;0.000513;
1;111;119;0.000955;
1;112;304;0.002438;
1;113;74;0.000594;
1;114;0;0.000000;
