x;y
0.00387597;1
0.00775194;1
0.0116279;1
0.0155039;1
0.0193798;1
0.0232558;1
0.0271318;1
0.0310078;1
0.0348837;1
0.0387597;1
0.0426357;1
0.0465116;1
0.0503876;1
0.0542636;1
0.0581395;1
0.0620155;1
0.0658915;1
0.0697674;1
0.0736434;1
0.0775194;1
0.0813953;1
0.0852713;1
0.0891473;1
0.0930233;1
0.0968992;1
0.100775;1
0.104651;1
0.108527;1
0.112403;1
0.116279;1
0.120155;1
0.124031;1
0.127907;1
0.131783;1
0.135659;1
0.139535;1
0.143411;1
0.147287;1
0.151163;1
0.155039;1
0.158915;1
0.162791;1
0.166667;1
0.170543;1
0.174419;1
0.178295;1
0.182171;1
0.186047;1
0.189922;1
0.193798;1
0.197674;1
0.20155;1
0.205426;1
0.209302;1
0.213178;1
0.217054;1
0.22093;1
0.224806;1
0.228682;1
0.228682;0.983333
0.232558;0.983607
0.236434;0.983871
0.24031;0.984127
0.244186;0.984375
0.248062;0.984615
0.251938;0.984848
0.255814;0.985075
0.25969;0.985294
0.25969;0.971014
0.25969;0.957143
0.263566;0.957746
0.267442;0.958333
0.271318;0.958904
0.275194;0.959459
0.27907;0.96
0.282946;0.960526
0.286822;0.961039
0.286822;0.948718
0.290698;0.949367
0.294574;0.95
0.29845;0.950617
0.302326;0.95122
0.306202;0.951807
0.310078;0.952381
0.313953;0.952941
0.317829;0.953488
0.321705;0.954023
0.325581;0.954545
0.329457;0.955056
0.333333;0.955556
0.337209;0.956044
0.341085;0.956522
0.344961;0.956989
0.348837;0.957447
0.352713;0.957895
0.356589;0.958333
0.360465;0.958763
0.364341;0.959184
0.368217;0.959596
0.372093;0.96
0.375969;0.960396
0.379845;0.960784
0.383721;0.961165
0.387597;0.961538
0.387597;0.952381
0.391473;0.95283
0.395349;0.953271
0.399225;0.953704
0.403101;0.954128
0.406977;0.954545
0.410853;0.954955
0.414729;0.955357
0.418605;0.955752
0.422481;0.95614
0.426357;0.956522
0.430233;0.956897
0.434109;0.957265
0.437984;0.957627
0.437984;0.94958
0.44186;0.95
0.445736;0.950413
0.449612;0.95082
0.453488;0.95122
0.457364;0.951613
0.46124;0.952
0.465116;0.952381
0.468992;0.952756
0.472868;0.953125
0.476744;0.953488
0.48062;0.953846
0.484496;0.954198
0.488372;0.954545
0.492248;0.954887
0.496124;0.955224
0.5;0.955556
0.503876;0.955882
0.507752;0.956204
0.511628;0.956522
0.515504;0.956835
0.51938;0.957143
0.523256;0.957447
0.527132;0.957746
0.531008;0.958042
0.534884;0.958333
0.53876;0.958621
0.542636;0.958904
0.546512;0.959184
0.550388;0.959459
0.554264;0.959732
0.554264;0.953333
0.55814;0.953642
0.562016;0.953947
0.565891;0.954248
0.569767;0.954545
0.573643;0.954839
0.577519;0.955128
0.581395;0.955414
0.585271;0.955696
0.589147;0.955975
0.589147;0.95
0.593023;0.950311
0.596899;0.950617
0.600775;0.95092
0.604651;0.95122
0.608527;0.951515
0.612403;0.951807
0.616279;0.952096
0.620155;0.952381
0.624031;0.952663
0.627907;0.952941
0.631783;0.953216
0.635659;0.953488
0.639535;0.953757
0.643411;0.954023
0.647287;0.954286
0.651163;0.954545
0.655039;0.954802
0.658915;0.955056
0.662791;0.955307
0.666667;0.955556
0.670543;0.955801
0.674419;0.956044
0.678295;0.956284
0.682171;0.956522
0.682171;0.951351
0.682171;0.946237
0.682171;0.941176
0.686047;0.941489
0.686047;0.936508
0.689922;0.936842
0.693798;0.937173
0.697674;0.9375
0.70155;0.937824
0.705426;0.938144
0.709302;0.938462
0.713178;0.938776
0.717054;0.939086
0.72093;0.939394
0.724806;0.939698
0.728682;0.94
0.732558;0.940299
0.736434;0.940594
0.736434;0.935961
0.74031;0.936275
0.744186;0.936585
0.748062;0.936893
0.751938;0.937198
0.751938;0.932692
0.755814;0.933014
0.75969;0.933333
0.75969;0.92891
0.763566;0.929245
0.767442;0.929577
0.771318;0.929907
0.775194;0.930233
0.77907;0.930556
0.77907;0.926267
0.782946;0.926606
0.786822;0.926941
0.786822;0.922727
0.790698;0.923077
0.794574;0.923423
0.79845;0.923767
0.79845;0.919643
0.79845;0.915556
0.802326;0.915929
0.806202;0.9163
0.806202;0.912281
0.810078;0.912664
0.813953;0.913043
0.817829;0.91342
0.817829;0.909483
0.821705;0.909871
0.825581;0.910256
0.825581;0.906383
0.825581;0.902542
0.825581;0.898734
0.829457;0.89916
0.833333;0.899582
0.837209;0.9
0.841085;0.900415
0.844961;0.900826
0.844961;0.897119
0.844961;0.893443
0.848837;0.893878
0.848837;0.890244
0.852713;0.890688
0.852713;0.887097
0.852713;0.883534
0.856589;0.884
0.856589;0.880478
0.860465;0.880952
0.860465;0.87747
0.860465;0.874016
0.860465;0.870588
0.864341;0.871094
0.864341;0.867704
0.864341;0.864341
0.864341;0.861004
0.868217;0.861538
0.868217;0.858238
0.868217;0.854962
0.872093;0.855513
0.872093;0.852273
0.872093;0.849057
0.872093;0.845865
0.872093;0.842697
0.875969;0.843284
0.875969;0.840149
0.875969;0.837037
0.879845;0.837638
0.879845;0.834559
0.879845;0.831502
0.879845;0.828467
0.883721;0.829091
0.883721;0.826087
0.883721;0.823105
0.887597;0.823741
0.891473;0.824373
0.891473;0.821429
0.891473;0.818505
0.891473;0.815603
0.891473;0.812721
0.891473;0.809859
0.891473;0.807018
0.891473;0.804196
0.895349;0.804878
0.895349;0.802083
0.895349;0.799308
0.895349;0.796552
0.895349;0.793814
0.899225;0.794521
0.899225;0.791809
0.903101;0.792517
0.906977;0.79322
0.910853;0.793919
0.910853;0.791246
0.910853;0.788591
0.914729;0.789298
0.914729;0.786667
0.914729;0.784053
0.918605;0.784768
0.918605;0.782178
0.922481;0.782895
0.922481;0.780328
0.926357;0.781046
0.926357;0.778502
0.926357;0.775974
0.926357;0.773463
0.926357;0.770968
0.926357;0.768489
0.926357;0.766026
0.926357;0.763578
0.930233;0.764331
0.934109;0.765079
0.934109;0.762658
0.934109;0.760252
0.934109;0.757862
0.934109;0.755486
0.937984;0.75625
0.937984;0.753894
0.94186;0.754658
0.945736;0.755418
0.945736;0.753086
0.945736;0.750769
0.945736;0.748466
0.949612;0.749235
0.953488;0.75
0.953488;0.74772
0.953488;0.745455
0.953488;0.743202
0.953488;0.740964
0.953488;0.738739
0.953488;0.736527
0.957364;0.737313
0.957364;0.735119
0.957364;0.732938
0.957364;0.730769
0.957364;0.728614
0.957364;0.726471
0.957364;0.72434
0.957364;0.722222
0.957364;0.720117
0.957364;0.718023
0.957364;0.715942
0.957364;0.713873
0.957364;0.711816
0.96124;0.712644
0.96124;0.710602
0.96124;0.708571
0.96124;0.706553
0.96124;0.704545
0.96124;0.70255
0.96124;0.700565
0.96124;0.698592
0.96124;0.696629
0.96124;0.694678
0.96124;0.692737
0.96124;0.690808
0.96124;0.688889
0.96124;0.686981
0.965116;0.687845
0.965116;0.68595
0.965116;0.684066
0.965116;0.682192
0.968992;0.68306
0.968992;0.681199
0.972868;0.682065
0.972868;0.680217
0.972868;0.678378
0.972868;0.67655
0.972868;0.674731
0.972868;0.672922
0.972868;0.671123
