x;y
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0.030303;0.0769231
0.0606061;0.142857
0.0606061;0.133333
0.0606061;0.125
0.0909091;0.176471
0.121212;0.222222
0.121212;0.210526
0.121212;0.2
0.121212;0.190476
0.121212;0.181818
0.121212;0.173913
0.121212;0.166667
0.151515;0.2
0.181818;0.230769
0.181818;0.222222
0.181818;0.214286
0.181818;0.206897
0.181818;0.2
0.212121;0.225806
0.242424;0.25
0.242424;0.242424
0.242424;0.235294
0.242424;0.228571
0.242424;0.222222
0.242424;0.216216
0.242424;0.210526
0.242424;0.205128
0.242424;0.2
0.242424;0.195122
0.242424;0.190476
0.242424;0.186047
0.242424;0.181818
0.242424;0.177778
0.242424;0.173913
0.272727;0.191489
0.30303;0.208333
0.30303;0.204082
0.30303;0.2
0.30303;0.196078
0.30303;0.192308
0.30303;0.188679
0.30303;0.185185
0.30303;0.181818
0.30303;0.178571
0.30303;0.175439
0.30303;0.172414
0.30303;0.169492
0.30303;0.166667
0.30303;0.163934
0.30303;0.16129
0.30303;0.15873
0.30303;0.15625
0.30303;0.153846
0.30303;0.151515
0.30303;0.149254
0.30303;0.147059
0.30303;0.144928
0.30303;0.142857
0.30303;0.140845
0.30303;0.138889
0.30303;0.136986
0.30303;0.135135
0.30303;0.133333
0.30303;0.131579
0.30303;0.12987
0.30303;0.128205
0.30303;0.126582
0.30303;0.125
0.30303;0.123457
0.30303;0.121951
0.333333;0.13253
0.333333;0.130952
0.333333;0.129412
0.333333;0.127907
0.333333;0.126437
0.333333;0.125
0.333333;0.123596
0.333333;0.122222
0.333333;0.120879
0.333333;0.119565
0.333333;0.11828
0.333333;0.117021
0.333333;0.115789
0.333333;0.114583
0.333333;0.113402
0.333333;0.112245
0.333333;0.111111
0.333333;0.11
0.333333;0.108911
0.363636;0.117647
0.363636;0.116505
0.363636;0.115385
0.363636;0.114286
0.393939;0.122642
0.424242;0.130841
0.424242;0.12963
0.424242;0.12844
0.424242;0.127273
0.424242;0.126126
0.424242;0.125
0.454545;0.132743
0.454545;0.131579
0.454545;0.130435
0.454545;0.12931
0.454545;0.128205
0.454545;0.127119
0.454545;0.12605
0.454545;0.125
0.454545;0.123967
0.454545;0.122951
0.454545;0.121951
0.454545;0.120968
0.454545;0.12
0.454545;0.119048
0.454545;0.11811
0.454545;0.117188
0.454545;0.116279
0.454545;0.115385
0.454545;0.114504
0.454545;0.113636
0.454545;0.112782
0.454545;0.11194
0.454545;0.111111
0.454545;0.110294
0.454545;0.109489
0.454545;0.108696
0.454545;0.107914
0.454545;0.107143
0.454545;0.106383
0.454545;0.105634
0.454545;0.104895
